name,country,latitude,longitude,phone
Sancheti_Institute_For_Orthopaedics_and_Rehabilitation,India,18.5304995,73.8520486,0
Mmf-Joshi_Hospital,India,18.5308225,73.8474647,0
Punarvasu_Chikitsalaya,India,18.5324846,73.8374954,0
Sancheti_Institute_For_Orthopedics_And_Rehabilitation,India,18.5327435,73.8492515,0
Inlaks_Budhrani_Hospital,India,18.534261,73.88542,0
Joglekar_Hospital,India,18.5344591,73.834541,0
Seth_Ramdas_Shah_Memorial_Hospital_.,India,18.5347694,73.8294889,0
S._K._Lithotripsy_Centre_-_Pune,India,18.5349889,73.8761798,0
Parkar_Hospital_and_Research_Institute_Pvt_Ltd,India,18.5372874,73.8717109,0
Bhagawant_Hospital,India,18.5407045,75.7734862,0
Prakash_Netralaya,India,18.5425266,73.790782,0
Vitalife_Clinic,India,18.542673,73.7896728,0
Jeevan_Deep_Medicare_Centre,India,18.5430129,73.7844221,0
K.E.M._Hospital,India,18.5454274,73.8855605,0
Vinayak_Hospital,India,18.5484975,73.7733572,0
Columbia_Asia_Hospital_Pune,India,18.5492705,73.9368257,0
Seva_Hospital_and_Maternity_Home,India,18.5494244,73.9148476,0
CGHS_Dispensary_No.5,India,18.5504471,73.820586,0
Kataria_Hospital,India,18.5521138,73.8964601,0
Rutu_Anand_Hospital,India,18.5527212,73.8896445,0
Amit_Hospital,India,18.5528779,73.8796368,0
Shree_Hospital_Mansion,India,18.5533266,73.8990293,0
Diagnopoint_Polyclinic_and_Diagnostic,India,18.5551442,73.9062243,0
Lunkad_Hospital,India,18.5572314,73.7750253,0
Salunke_Hospital,India,18.5572414,73.9252534,0
Disha_Diagnostic_Center,India,18.558007,73.8075201,0
Nikhil_Polyclinic,India,18.5604846,73.8956575,0
Kotbagi_Hospital,India,18.5621228,73.8050191,0
Adarsh_Nursing_Home,India,18.5628913,73.9367606,0
Astha_Hospital,India,18.5629021,76.0330259,0
Prathmesh_Hospital,India,18.5635511,73.9325552,0
G_K_Orthopaedic_Hospital,India,18.5643075,73.8836207,0
Shaswat_Hospital,India,18.5644768,73.8129974,0
Om_Prasuti_Graha,India,18.5649544,73.8876896,0
Rakshak_Hospital,India,18.5661226,73.9461312,0
Apple_Dentl_Clinic,India,18.567929,73.9143179,0
Naik_Hospital,India,18.5681066,73.8508887,0
K_V_M_Mutispeciality_Hospital,India,18.5691128,73.7701993,0
Dr._Kiwalkars_Medicare_Centre,India,18.5718751,73.8788907,0
Kedarnath_General_Hospital,India,18.5726054,73.8782079,0
Prathamesh_Hospital,India,18.5734987,73.818878,0
Siddhi_Health_Care_Center,India,18.5894736,73.8119573,0
Pushpak_Hospital_[Koregaon],India,18.5945763,73.8970344,0
Bindu_Nursing_Home,India,18.5977841,73.8143365,0
Lifepoint_Multispeciality_Hospital,India,18.5989428,73.7652715,0
Polaris_Health_Care,India,18.6029022,73.7645568,0
Ushakiran_Eye_Hospital,India,18.6141133,73.7726814,0
Aditya_Birla_Memorial_Hospital,India,18.615727,73.7656094,0
Pritam_Hospital,India,18.6162182,73.8487527,0
Kaushal_Hospital,India,18.6191874,73.7976431,0
Saidham_Hospital,India,18.6195835,73.8501883,0
Sainath_Orthopaedic_Hospital,India,18.6207784,73.8505578,0
Medlife_Multispeciality_Hospital_and_Icu,India,18.6214616,73.7917933,0
Mankikar_Hospital_For_Children_and_Lab,India,18.6218553,73.8508352,0
Shri_Sai_Multi_Speciality_Hospital,India,18.622621,73.859354,0
Amrut_Hospital,India,18.6239079,73.8124984,0
Pimpri_Chinchwad_Pcip_Institute_Of_Paediatrics,India,18.6246689,73.8041538,0
Dr_Raskar_Eye_Hospital,India,18.6268308,73.8640059,0
Chandulal_Chandrakar_Memorial_Hospital,India,18.6281168,73.8071754,0
Pataskar_Hospital,India,18.6286266,73.8518209,0
Anjali_Hospital,India,18.6297811,73.7997094,0
Ashwini_Nursing_Home,India,18.6308433,73.8253687,0
Avanti_Nursing_Home,India,18.6333109,73.8066901,0
Prem_Clinic_and_Hospital,India,18.6333643,73.8058199,0
Kusum_Memorial_Hospital,India,18.634178,73.787352,0
Global_Hospital_and_Research_Institute,India,18.6352548,73.5667744,0
Paras_Polyclinic_and_General_Hospital,India,18.6363761,73.777192,0
Desai_Accident_and_General_Hospital,India,18.63671,73.769192,0
Medicure_Hospital,India,18.6395989,73.8344614,0
Lohade_Hospital,India,18.6417909,73.7961718,0
Varma_Ortho_-_Surgical_Centre,India,18.6436478,73.7570787,0
Mayur_Hospital,India,18.6456989,73.7970801,0
Kabre_Orthopedic_Spine_and_Dental_Center,India,18.645919,73.800734,0
Dhamankar_Clinic,India,18.6461783,72.875917,0
Mahashtra_Dialysis_Services_Pvt_Ltd,India,18.6470187,73.8047339,0
Dr_Makan_Surgical_Maternity_And_Accident_Hospital,India,18.6473329,73.7766373,0
Samarth_Orthopaedic_Hospital,India,18.6477909,72.8787783,0
Jayashree_Hospital,India,18.6481648,72.8818243,0
Dr.Kumthekars_Eye_Hospital,India,18.6484409,72.8819704,0
Anand_Hospital_Managed_By_Foresight_Hospital,India,18.6485756,73.7647023,0
Sainath_Hospital,India,18.6501684,73.8503667,0
Patil_Hospital_General_and_Eye_Hospital,India,18.6504839,73.7785786,0
Ranna_Danappa_Nursing_Home,India,18.6516718,73.8428592,0
Tiwari_Surgical_Clinic,India,18.6528079,72.8710249,0
Om_Ent_Hospital,India,18.6536683,73.8101792,0
Shrikhande_Clinic,India,18.6543833,73.7667344,0
Dr_Vaje_Nursing_Home,India,18.6553938,72.8670819,0
Dhanwantari_Hospital,India,18.6557419,73.7735328,0
Lokmanya_Hospital_Pvt_Ltd,India,18.6566144,73.7744601,0
Anandi_Maternity_and_Child_Hospital,India,18.6584467,72.8766554,0
Chetana_Hospital_Pune,India,18.6601954,73.7972413,0
Dhamdhere_Hospital,India,18.6647409,74.1084322,0
Ashwini_Hospital_and_Endoscopy_Centre,India,18.6670485,73.7885764,0
Shri_Sai_Hospital,India,18.6783977,73.8992014,0
Bansal_Hospital,India,18.6806652,73.7313697,0
Sanjeevani_Hospital,India,18.6817174,73.7249842,0
Matoshri_Hospital.,India,18.6825338,73.7320188,0
Maval_Hospital.,India,18.7281047,73.6538005,0
The_Mahajan_Nursing_Home,India,18.7298687,73.0927946,0
Soham_Hospital,India,18.7301684,73.0921755,0
Harneswar_Clinic,India,18.7317333,73.6711454,0
Dhanwantari_Clinic_and_Prasutalaya,India,18.734888,73.0966019,0
Sonkamal_Orthopedic_Hospital,India,18.7381403,73.6389038,0
Sanket_Eye_Clinic,India,18.7391977,73.6830521,0
Sitamai_Rugnalay,India,18.7437868,73.1028732,0
Dr_Kedare_Hospital-_Rsby,India,18.7454087,73.8507279,0
Fortis_Hiranandani_Hospital,India,18.7501386,73.0420662,0
Akshay_Medical_Foundation_Lonavla,India,18.7546171,73.4062342,0
Durvankur_Hospital,India,18.7552418,73.8538519,0
Yash_Hospital_Lonavala,India,18.7575255,73.422441,0
Core_Hospital,India,18.7602664,73.8630346,0
Saiseva_Hospital,India,18.7617858,73.8602751,0
Argade_Hospital_and_Maternity_Home,India,18.762951,73.861252,0
Ashwini_Hospital,India,18.7692034,73.3767641,0
Dhirubhai_Ambani_Hospital_/_Reliance_Hospital,India,18.7693415,73.4042644,0
Dr_Dongare_Clinic,India,18.7889974,73.3413948,0
Nityaseva_Hospital,India,18.8259051,74.3752419,0
Shri_Krishna_Hospital,India,18.8272478,74.3730083,0
Langhe_Hospital_-_Rsby,India,18.8298159,74.1355267,0
Palvi_Hospital,India,18.8503201,72.9557097,0
The_Bombay_Mothers_and_Children_Welfare_Society,India,18.8550308,73.8874991,0
Dr._Babres_Hospital,India,18.8772346,72.9283391,0
Dr_Lawande_Hospital,India,18.8788642,75.626628,0
Taneja_Clinic,India,18.8796649,72.9427347,0
Dr_A_Tungekars_Hospital_Uran,India,18.8797841,72.9398358,0
Shree_Sai_Shraddha_Hospital_-_Rsby,India,18.8887615,74.0711359,0
Padmshree_Hospital,India,18.8938689,73.1836372,0
Inhs_Asvini,India,18.9002475,72.8152995,0
Kataria_Eye_Clinic,India,18.9190478,72.8294948,0
Dhanvantari_Nursing_Home,India,18.9192249,73.3277223,0
Dr._Amins_Clinic,India,18.9243376,72.8239698,0
Indu_Clinic,India,18.9276348,72.8330646,0
Dr._Munir_Bangi_Hospital,India,18.931092,72.826454,0
Phiroze_M.Dastoor_and_Co,India,18.9380988,72.8343567,0
Bombay_Hospital_and_Medical_Research_Centre,India,18.9389181,72.8286535,0
Bombay_Hospital_And_Medical_Research_Center,India,18.941002,72.827324,0
Shroff_Eye_Clinic,India,18.9435836,72.8228706,0
Zain_Eye_Care,India,18.9457243,72.8237605,0
Sukhanjali_Hospital,India,18.9485435,75.3353875,0
M.H._Saboo_Siddique_Maternity_and_General_Hospital_-_Masjid,India,18.9506004,72.8382547,0
Charak_Clinic_Nursing_Home,India,18.9519338,72.8189832,0
Dholkawalla_Maternity_Home,India,18.952263,72.8340598,0
Saifee_Hospital,India,18.952508,72.818199,0
Palshetkar_Patil_Nursing_Home,India,18.9537342,72.8183134,0
Endocrine_Metabolic_Laboratory,India,18.956084,72.8151877,0
Bombay_City_Eye_Institute_and_Research_Center,India,18.956136,72.8081781,0
Samyak_Drishti_Eye_Centre,India,18.9563549,72.8133985,0
Trinity_Clinic_Pvt.Ltd,India,18.9570051,72.8239724,0
Eye-Q_Vision_Care,India,18.95753,72.8088794,0
Brahman_Sabha_Mumbai._Mhaskar_Gruh_And_General_Nu,India,18.9575324,72.8190671,0
N_M_Medical_Centre,India,18.9576029,72.8103199,0
The_Vascular_Clinic,India,18.9586748,72.8110314,0
Vimal_Ear_Nose_and_Throat_Hospital,India,18.95886,72.825277,0
Dr_Galas_Nursing_Home,India,18.9591784,72.8145383,0
Mangeshikar_Access_Gynecology_and_Infertility_Center,India,18.9591937,72.8122626,0
CGHS_Sub-Dispensary_Nepean_Sea_Road,India,18.9593271,72.8012627,0
Dr.Mangeshikar_Clinic,India,18.9602406,72.8103742,0
Panvel_Hospital,India,18.9602837,73.1289792,0
Institute_Of_Nephro_Urology,India,18.961019,72.8359607,0
Cumbala_Hill_Hospital_and_Heart_Institute,India,18.9624555,72.8098026,0
Sai_Kripa_Childrens_Hospital,India,18.9626907,72.8129124,0
Bombay_City_Eye_Institute_and_Research_Centre,India,18.9629992,72.8175748,0
Shree_Samarth_Nursing_Home,India,18.9635287,72.8280994,0
Dr._Nisars_Eye_Care_Centre,India,18.9636754,72.8161899,0
Chaitanya_Hospital,India,18.9651504,72.8334008,0
New_Babulnath_Ent_Clinic,India,18.9653852,72.8147262,0
Shobha_Maternity_and_Surgical_Home,India,18.9655331,72.8165727,0
Sadhu-Kamal_Eye_Hospital,India,18.965987,72.818904,0
Bhatia_General_Hospital,India,18.9664679,72.8152953,0
The_B.D.Petit_Parsee_General_Hospital,India,18.9668749,72.805182,0
Soonawala_Clinic,India,18.9678635,72.8089613,0
Nova_Medical_Centers_Pvt_Ltd,India,18.9681499,72.8122442,0
Jaslok_Hospital,India,18.9681978,72.8072647,0
Tanmay_Nursing_Home,India,18.9685541,72.8248598,0
Nagori_Clinic_And_Nursing_Home,India,18.9688538,72.8283084,0
Prince_Aly_Khan_Hospital,India,18.970835,72.8357489,0
Doshi_Eye_Care,India,18.9714675,72.8095069,0
Kamran_Nursing_Home,India,18.9722585,72.8311737,0
Breach_Candy_Hospital_Trust,India,18.972711,72.804394,0
Shetty_Nursing_Home_Shetty_Health_Services_Pvt._Ltd.,India,18.9746477,72.8128577,0
CGHS_Dispensary_No.11_Byculla,India,18.9751131,72.8298837,0
Jaslok_Hospital_And_Medical_Research_Institute,India,18.9755757,72.8097374,0
Balaji_Hospital,India,18.9821993,72.8382547,0
N_S_Optical_Contact_Lens_Clinic_Ghatkopar,India,18.9840396,72.835737,0
Purohit_Clinic,India,18.9845543,73.1150443,0
Anand_Hospital,India,18.9868442,75.7526596,0
Nirmal_Clinic,India,18.9872015,72.8290456,0
Varun_Netralaya_-_Panvel,India,18.9877788,73.1139305,0
Chiranjeev_Bal_Rugnalaya,India,18.9890893,75.7600785,0
Ghanate_Hospital_Panvel,India,18.9894007,73.1175162,0
Sudha_Shankar_Netralaya,India,18.9898845,73.1105427,0
Panacea_Hospital,India,18.9903309,73.1133846,0
Shree_Hospital,India,18.9915077,73.1091404,0
Jain_Diagnotic_Centre,India,18.9915925,72.8315014,0
Harish_Nursing_Home,India,18.991758,72.831223,0
Dr_Ghodkes_Sanjay_Clinic,India,18.9922722,73.1143877,0
Sankalp_Eye_Care_Centre,India,18.9927476,72.8310679,0
S.M.S._Hospital_and_Research_Centre,India,18.9932773,75.7596618,0
Shri_Samat_Hospital,India,18.9941788,75.7487863,0
Dr.Zankars_Diagnostic_Centre,India,18.9952875,72.8364244,0
Terna_Group_Of_Hospitals,India,18.9981356,73.1257403,0
Dr_G_M_Bhargava_Clinic,India,18.99833,72.83864,0
R_R_A_Podar_Central_Research_Institute,India,18.9997784,72.8169357,0
Shree_Childrens_Hospital,India,19.0015736,73.120208,0
K_B_H_B_Charitable_Ophthalmic_and_E.N.T_Hospital,India,19.0021567,72.8415793,0
K_B_Haji_Bachooali_Charitable_Ophthalmic_and_E_N_T_H,India,19.003095,72.8393973,0
The_Bombay_Mothers_and_Children_Welfare_Societys,India,19.0031932,72.8192367,0
Arunodaya_Clinic,India,19.003417,73.118678,0
Tata_Memorial_Hospital,India,19.0041141,72.8426707,0
Shreeyash_Maternity_and_General_Hospital,India,19.0042739,73.1163018,0
Parel_Institute_Of_Orthopaedic_Specialities,India,19.004888,72.8456268,0
Reliance_Life_Sciences_Pvt._Ltd,India,19.0062696,72.8206853,0
Genesis_Speciality_Center_Health-Check_Up,India,19.0088678,72.8573828,0
Ashtvinayak_Hospital,India,19.0091383,73.1165197,0
Sidhivinayk_Clinic,India,19.0096924,72.8299301,0
Aryan_Hospital_and_Icu,India,19.0097727,72.9017603,0
Lions_Club_Of_East_Bombay,India,19.0099,72.820598,0
G_S_B_S_Medical_Trust,India,19.0099129,72.8426858,0
Vatsalya_Maternity_and_Surgical_Nursing_Home,India,19.010738,72.832083,0
Shushrusha_Heart_Care_Centre_and_Speciality_Hospital,India,19.0111023,73.0337193,0
Spandan_Hospital_and_Research_Centre,India,19.0119747,73.1084052,0
Ashwini_Nursing_Home-_Nerul,India,19.0133957,73.0165529,0
Fayth_Clinic,India,19.0137008,72.8294379,0
Janeshwari_Brain_And_Spinte_Centre_Swati_Maternity,India,19.0143388,73.1106183,0
Dr_R_M_Jangada_Clinic_Dadar,India,19.0146087,72.8427525,0
Rotunda_Nursing_Home,India,19.0151285,72.8580644,0
Netradham_Obsessed_For_Complete_Eye_Care,India,19.0156893,75.7429636,0
Asha_Surgical_and_Maternity_Home_Laparoscopy_and_Famil,India,19.0158466,72.8279973,0
Ankur_Eye_Hospital_Laser_And_Phaco_Centre_-_Gadhinglaj,India,19.0159062,72.832028,0
Dr._Karmarkar_Hospital,India,19.0160002,72.8431146,0
Nerkar_Surgical_Clinic,India,19.0163387,72.8401024,0
Aditya_Jyot_Eye_Hospital,India,19.0164103,72.855261,0
B_N_D_Onco_Center,India,19.016976,72.847592,0
Dr_Kiran_Katar_Clinic,India,19.0176169,72.8561288,0
Vakola_Nursing_Home_and_Polyclinic,India,19.0177749,72.8582527,0
Ashirwad_Diagnostic_Centre,India,19.0178803,73.0869884,0
Punamiya_Hospital,India,19.0181462,72.8357351,0
Akshi_Eye_Centre,India,19.0187123,72.8480251,0
Elixir_Hospital,India,19.0187882,72.848917,0
Asmi_Arthroscopy_and_Sports_Medicine_Institute,India,19.019119,72.848349,0
Dr_Khandeparkars_Nursing_Home,India,19.0194936,72.8467661,0
Laud_Clinic,India,19.020546,72.8487169,0
Navneet_Jain_Health_Center,India,19.0207984,72.8384577,0
Dr.Bhute_Nursing_Home,India,19.0208354,72.904425,0
Ashirvad_ClinicDr.Vandana_Walvekar,India,19.021324,72.8424178,0
Shushrusha_Citizens_Co-Op_Hospital_Ltd.,India,19.0213255,72.8397884,0
Siddhamrut_Clinic,India,19.022637,72.851028,0
Krishna_Cardiac_Care_Centre,India,19.0228246,72.8534206,0
Siddivinayak_Healthcare_Pvt_Ltd,India,19.0235976,72.8378125,0
Suprabha_Surgicare,India,19.0237817,72.8502094,0
Dr_V_T_Shah_Diagnostic_Centre_and_Clinic,India,19.023947,72.8529909,0
Dr.Vaze_Hospital,India,19.0241157,72.8365432,0
Well_Spring_Dr_Avinash_Phadke_Pathlab_Clinic,India,19.0242735,72.8379211,0
Laksh_Deep_Hospital,India,19.0245174,73.0407276,0
Patoriya_Eye_Hospital,India,19.0251156,73.0210595,0
Dr_Jairaj_Hospital,India,19.0251178,73.0423421,0
Dr.Chhatres_Maternity_and_Surgical_Nursing_Home,India,19.0252685,72.8523958,0
Tirtha_Surgical_and_Maternity_Home,India,19.0254538,72.8357672,0
Mgm_Hospital_and_Research_Centre,India,19.025615,73.041885,0
Dnyan_Geeta_Nursing_Home,India,19.0256197,72.8372812,0
Laxmi_Eye_Institute,India,19.0259708,73.0280785,0
K.C.M._Hospital,India,19.0266349,72.8594614,242929
Golwilkar_Metropolis_Heath_Service_India_Pvt_Ltd,India,19.027805,72.852096,0
Rajvi_Clinic,India,19.0281662,72.8382547,0
Jyoti_Nursing_Home,India,19.0283439,72.869804,0
Dr_Singhs_City_Hospital_And_Medical_Research_Centre,India,19.0284046,73.0966941,0
Vatsalya_Multi_Speciality_Hospital,India,19.0291908,73.1002905,0
H._J._Doshi_Ghatkopar_Hindu_Sabha_Hospital,India,19.0294825,72.8560871,0
Deb_Surgical_and_Maternity_Care_Centre-_Nerul-_Navi,India,19.0295047,73.0206717,0
Gupte_Maternity_and_Surgical_Home,India,19.0298134,72.8398724,0
Mahatma_Gandhi_Missions_Hospital,India,19.0300657,73.0351138,0
Visaria_Nursing_Home_-_Matunga,India,19.0304554,72.8469971,0
CGHS_Dispensary_No.8_Koliwada,India,19.030998,72.862675,0
Shree_Saraswati_Nursing_Home,India,19.0310674,72.8453376,0
Triveni_Nursing_Home,India,19.0313867,72.8379652,0
S.L._Raheja_Hospital,India,19.032012,72.8401043,0
CGHS_Polyclinic_Koliwada,India,19.0327797,72.864102,0
Aditya_Health_Care,India,19.0327996,72.8963568,0
Suyash_Surgiacal_and_Maternity_Home,India,19.032803,73.1012153,0
Aastha_Old_Aged_Care_Center,India,19.0330488,73.0296625,0
Dr.Koppikars_Family_Clinic,India,19.0334876,72.8463712,0
Icon_The_Eye_Consultants_Eye_and_Laser_Centre,India,19.0336548,72.854459,0
North_Bombay_Clinic_Surgical_and_Maternity_Home,India,19.0338576,72.8423219,0
Shivam_Eye_Foundation_P_P_N,India,19.0344725,73.0287838,0
Om_Maternity_Home_and_Clinic,India,19.034944,73.0570709,0
Mata_Lachmi_Hospital,India,19.0349625,72.8601821,0
Swastika_Nursing_Home,India,19.0351003,72.8591851,0
Dr_Savlas_Child_Care_Centre,India,19.0351454,72.8663173,0
Dr._MathureS_Surgical_Clinic,India,19.0351534,72.8404432,0
Netra_Retina_And_Laser_Centre,India,19.0353124,72.8436859,0
Raj_Hospital,India,19.0355766,73.0228173,0
P_D_Hinduja_National_Hospital_and_Medical_Research_Centre,India,19.0374901,72.8390644,0
Jeevandeep_Hospital,India,19.0374942,73.1006593,0
Endoscopy_Asia,India,19.0381054,72.8596712,0
Shri_Vaishnav_Seva_Samaj_Public_Charitable_Trust_-,India,19.0390214,72.8618952,0
Dhanwantari_Nursing_Home_and_Diagnostic_Centre,India,19.0390744,72.8527492,0
Dr._Deosthacis_Eye_Care_Centre,India,19.0397531,72.8611975,0
Kshema_Orthopaedic_Hospitals_Pvt._Ltd.,India,19.0399378,73.0194861,0
Bava_Medical_Centre,India,19.0402084,72.8508504,0
Sukrut_Maternity_Clinic,India,19.0405554,73.0676533,0
Aryan_Hospital,India,19.0409524,73.0150146,0
Dr._Fonsecas_Maternity_and_Surgical_Home,India,19.0414516,72.8453359,0
Sukhada_Speciality_Hospital,India,19.0421332,73.0100869,0
V_R_Nursing_Home,India,19.0422261,73.0260947,0
Ameya_Netralaya_Eye_Hospital,India,19.0429578,72.8417775,0
Satyam_Multispeciality_Hospital_and_Trauma_Centre,India,19.0431133,73.0773413,0
Kamlesh_Mother_and_Child_Hospital,India,19.0433268,73.0151632,0
Sushrusha_Heart_Cre_Center_and_Speciality_Hospital,India,19.0434771,73.0089423,0
Potnis_Hospital-_Rsby,India,19.0436986,73.8330844,0
Dr._Kulkarni_Hospital,India,19.043902,72.8681195,0
Abms_Clinic,India,19.0439138,73.0656152,0
Harish_Hospital_And_Iccu,India,19.0439521,73.0171405,0
Bhatti_Eye_Clinic,India,19.0453626,72.9115246,0
Dalvi_Plus,India,19.046295,72.8415449,0
Ayurseva_Hospital,India,19.0463778,72.8543168,0
Inlaks_General_Hospital,India,19.0464362,72.8946608,0
Niramaya_Hospital,India,19.0473216,73.0699046,0
Advanced_Laparoscopy_and_Urology_Centre,India,19.0478987,73.069195,0
Dr._Sushil_D_Nakhates_Child_Care_Centre_and_Shruti_Nursing_Home,India,19.0480285,72.857092,0
Royal_Nursing_Home,India,19.0489198,72.9143346,0
Bombay_City_Hospital,India,19.0493908,72.9145327,0
Om_Navjeevan_Hospital,India,19.0499426,73.0685665,0
Ashirwad_Hospital_and_Polyclinic,India,19.0506517,72.9103754,0
Mangal_Prabhu_Nursing_Home_Polyclinic_and_Diagnostic_Center,India,19.0506956,73.0154376,0
Shree_Mahaveer_Nursing_Home_-_Govandi-Mumbai,India,19.0511,72.9205,0
Dongre_Hospital,India,19.0514747,73.8327676,0
Lilavati_Hospital_and_Research_Center,India,19.0515721,72.8346314,0
Dr_Suresh_C_Anand_Clinic,India,19.05161,72.8911931,0
Kallash_Jeevan_Hospital,India,19.0516874,72.9194798,0
Dr.PatrawalaS_Kalpana_Nursing_Home,India,19.0516931,72.8691602,0
Dr._Tidke_Hospital,India,19.051694,72.930923,0
Ekta_Nursing_Home_and_Polyclinic,India,19.0520628,72.9272317,0
Sitla_Hospital,India,19.0521897,72.8915977,0
Vision_2000_Laser_Surgery_Centre,India,19.0525804,72.8242037,0
Surana_Sethia_Hospital_and_Research_Centre,India,19.053083,72.8982503,0
Mangal_Anand_Hospital,India,19.0533749,72.897061,0
Sushama_Patkar_Maternity__and_Surgical_Home_-_Bandra,India,19.0536244,72.8245123,0
Neurogen_Brain_And_Spine_Institute,India,19.0536352,72.8851743,0
Narurkar_Ent_Hospital,India,19.0539989,72.9053186,0
Vikas_Nursing_Home,India,19.055124,72.9154653,0
Swastik_Nursing_Home,India,19.0552812,72.8892082,0
Dr_Jains_Dental_Speciality_Centre,India,19.0557586,72.8319193,0
Asian_Heart_Institute,India,19.0562207,72.8537634,0
West_Lake_Speciality_Clinic,India,19.0563119,72.8386593,0
Mahatma_Gandhi_Seva_Mandir,India,19.057173,72.8393225,0
Varsha_Gandre_Parekh_Maternity_and_Surgical_Hospital,India,19.0573721,72.8981332,0
Palvi_Maternity_and_Mother_Care_Centre_-_Bandra_Mumbai,India,19.0574076,72.8447654,0
Aryan_Hospital_and_Iccu_-_Kurla-Mumbai,India,19.0579437,72.8412418,0
Tejas_Eye_Clinic,India,19.0585316,72.8478554,0
Dr_Mekhales_Dhanvantari_Hospital,India,19.0585864,72.9078832,0
Tandon_Hospital,India,19.058879,72.900615,0
Udbhava_Childrens_Hospital,India,19.0591772,72.8468228,04023155733
The_Cosmetic_Surgery_Institute,India,19.0593278,72.8351498,0
Kolekar_Nursing_Home,India,19.0593495,72.9068556,0
Manas_Multi-_Speciality_Hospital,India,19.0596364,73.0685464,0
Aayush_Eye_Clinic,India,19.0597308,72.8989478,0
Millennium_Life_Line_Hospital_and_Research_Centre,India,19.059797,73.0142845,0
Rushabh_Nursing_Home_and_Eye_Hospital,India,19.059862,72.9005605,0
Laser_Eye_Surgery_Center,India,19.0599051,72.8342113,0
Kolekar_Hospiatl,India,19.0599156,72.9011119,0
Dr_Kedares_Maternity_and_General_Nursing_Home,India,19.0604892,72.898177,0
Laxmi_Surgical_Clinic,India,19.060533,72.8493479,0
Ceds_The_Cneter_Of_Eye_Dianostics_And_Surgery,India,19.0606917,72.8362497,0
Shroff_Eye_Hospital,India,19.0607435,72.8369031,0
Nandini_Eye_Care_Centre,India,19.0608089,72.8454864,0
Shramik_Nursing_Home,India,19.0609237,72.9053059,0
Bandra_Pathology_Laboratory,India,19.0616128,72.83184,0
Clinic_Dr.Vaishnavi_Patil,India,19.0620527,72.8834355,0
Devi_Maternity_and_Surgical,India,19.0622209,72.8357525,0
Dr._R.N._PatilS_Suraj_Neurologiacal_and_Multispeciality_Hospital,India,19.0624197,73.0058897,0
Dr_.Desais_Nursing_Home,India,19.0625228,72.8829242,0
Varun_Childrens_Hospital,India,19.0627033,72.9297396,0
Dr_A_K_Chandiramani_Hospital,India,19.0636199,72.8351453,0
Ashvini_Maternity_and_Surgical_Nursing_Home,India,19.0639898,72.8825627,0
Asian_Heart_Institute_And_Research_Center,India,19.06413,72.861656,0
Shree_Eye_Clinic,India,19.0651648,73.0087956,0
Satya_Shiva_Medicals_Pvt._Ltd.,India,19.0674662,72.828512,0
Hinduja_Healthcare_Surgical,India,19.0685232,72.8352484,0
Tulip_Womens_Healthcare_Centre_-_Khar_W,India,19.0689055,72.8320899,0
Rane_Heart_Hospital,India,19.0691719,72.902584,0
Tata_Memorila_Centre_Navi_Mumbai,India,19.0703259,73.0826336,0
G.M.Medical_Centre_-_Khar,India,19.0703631,72.8369507,0
Aarya_Multispecility_Hospital_and_I_C_C_U,India,19.0704303,73.0831149,0
Dr_Shehnaz_Shaikh_Clinic,India,19.0707532,72.8781322,0
Ambika_Nursing_Home,India,19.0708788,74.7168823,0
Sterling_Wockhardt_Hospital,India,19.0709116,72.9859162,0
Niramaya_Holistic_Health_Services_Pvt_Ltd,India,19.0712143,73.0799855,0
Ramakrishna_Mission_Hospital,India,19.0715992,72.8348232,0
Chrysalizz,India,19.0716903,72.8341267,0
Dr._Tilwe_Maternity_and_Nursing_Home,India,19.0716941,73.0002544,0
Zaveri_Eye_Clinic,India,19.0723058,73.0006774,0
Netrapuja_Research_Centre,India,19.072631,72.838478,0
Mahatma_Gandhi_MissionS_New_Bombay_Hospital,India,19.0731822,72.9951844,0
Jaydish_Nursing_Home,India,19.0732019,72.9983015,0
Mahavir_Medical_Research_Center,India,19.0741473,72.8325682,0
Sobti_Clinic,India,19.0742566,72.9968942,0
Dr_Gupta_Clinic_And_Day_Carecentre,India,19.0743137,72.8278871,0
Khar_Clinico-Pathological_Laboratory,India,19.074515,72.834424,0
Malati_Maternity_Hospital,India,19.0751377,72.9091436,0
City_Hospital_And_Reserch_Centre,India,19.0754649,72.8770505,0
Dhamke_Hospital,India,19.0755793,72.8400105,0
Dr_Mehta_Nursing_Home,India,19.0757557,72.9081922,0
Kakraniya_Hospital,India,19.0759837,72.8776559,0
Chandrawati_Child_and_Maternity_Hospital,India,19.0760171,73.0095336,0
Ashirwad_Heart_Hospital,India,19.0762268,72.9055233,0
Hiranandani_Fortis_Hospital,India,19.0770644,72.9989925,0
Nayan_Eye_Centre,India,19.0770917,72.9080971,0
Dr._Anthony_F_D_Souza,India,19.0778504,72.996881,0
Clear_Vision_Eye_Center,India,19.0781122,72.8319933,0
Dr._Kunnure_Hospital_And_Iccu,India,19.0784267,72.9969872,0
Dr_Yewale_Multi_Speciality_Hospital_For_Children,India,19.078634,72.9973569,0
CGHS_Dispensary_No.14_Vakola,India,19.0788783,72.8500307,0
Cg_Eye_Foundaton_and_Shree_Ghatkopar_Brahman_Samaj,India,19.07907,72.907976,0
L_V_Prasad_Eye_Institute_Collaborating_Center,India,19.0791764,72.9018877,0
